No,Title,Lyric,Anak,Remaja,Dewasa
79,Lirik Lagu Pelangi-Pelangi - Tangga,"Pelangi pelangi alangkah indahmuMerah kuning hijau di langit yang biruPelukismu agung siapa geranganPelangi pelangi ciptaan TuhanPelangi pelangi alangkah indahmuMerah kuning hijau di langit yang biruPelukismu agung siapa geranganPelangi pelangi ciptaan TuhanHalo pelangi kau muncul lagi warnai hari indahSetelah gelap hadirmu siap damaikan isi hatiLihat kau datang, warnamu kian terangKau manjakan angan, lukisan Tuhan, sehabis hujanPelangi pelangi (pelangi pelangi)Alangkah indahmu (indahnya kamu)Merah kuning hijau (merah kuning hijau)Di langit yang biru (di langit yang biru)Pelukismu agung siapa geranganPelangi pelangi ciptaan TuhanPelukismu agung siapa geranganPelangi pelangi (pelangi) pelangi (pelangi)Ciptaan Tuhan (huu lala) huu lala",1,0,0
80,Lirik Lagu Pergi Belajar - Lagu Anak Indonesia,"Oh, ibu dan ayah, selamat pagiKu pergi sekolah sampai kan nantiIbu dan ayah:Selamat belajar nak penuh semangatRajinlah selalu tentu kau dapatHormati gurumu sayangi temanItulah tandanya kau murid budiman",1,0,0
81,Lirik Lagu Pok Ame Ame - Lagu Anak Indonesia,Pok ame ameBelalang kupu kupuDitepuk biar ramaiDiupah air susuKalau nangis jangan bertingkahPada waktunya minum susuKalau nanti suka bertingkahBisa kurus seperi batu,1,0,0
82,Lirik Lagu Robot - Joshua,"Yo..eyayo..eyayo...eyayo...yoo... Robot..robot...robotDialah robot yang pintarRobot..robot...robotDialah robot yang pandai, dia memang lincahDia bikin gemes, diapun pandai melucuDia dikagumi, dia disayangi, diapun pandai menyanyiRobot..robot...robot dialah robot yang pintarRobot..robot...robot dialah robot yang pandaiRobot yang ajaib robot yang penurut seperti manusiaBisa disuruh-suruh bisa kemana saja inilah robot ajaibYo..eyayo..eyayo...eyayo...yooRobot yang baik hatinya robot yang baik budinyaRobot yang pintar dan lucu, sahabat kita semua aaaa.....",1,0,0
83,Lirik Lagu Satu Satu Aku Sayang Ibu - Lagu Anak In,"Satu satu, aku sayang ibuDua dua, juga sayang ayahTiga tiga.. sayang adik kakakSatu-dua-tiga, sayang semuanya",1,0,0
84,Lirik Lagu Selamat Ulang Tahun - Lagu Anak Indones,"SelamatUlang tahunKami ucapkanSelamatPanjang umurKita kan doakanSelamatSejahtera, sehat sentosaSelamat panjang umurDan bahagia",1,0,0
85,Lirik Lagu Sepatu Baru - Joshua,Blam blam blam oo ea eoAku punya sepatu baru putih biru warnanyaAku punya sepatu baruDibelikan sama mamaKalau pergi ke sekolahAku selalu memakainyaKalau sore jalan-jalanAku selalu memakainyaKata mama kata papaAku ini anak pandaiKata mama kata papaAku harus bisa mandiri,1,0,0
86,Lirik Lagu Si Hitam - Rani,Dulu pernah aku punya seorang kawanNamanya lucu tapi cukup mengesankanBulat badannya kecil dan kulitnya hitamBaik budi seperti seorang senimanKuingat namanya... Oh si hitamTapi dia kini ..Tak pernah lagi muncul kembaliKabarnya dia telah lama pergiDan kini menjadi kyai... Oh si hitam ... Si hitam kawanku sayangWalau kini kau tak pernah menjelang datangTapi namamu selalu di dalam ingatanKarena budimu baikSeperti senimanSalamku padamuOh si hitam...,1,0,0
87,Lirik Lagu Si Kancil Nakal - Lagu Anak Indonesia,Si Kancil anak nakalSuka mencuri timunAyo lekas ditangkapJangan diberi ampun,1,0,0
88,Lirik Lagu Si Lumba-Lumba - Bondan Prakoso,Lumba-Lumba ikan yang pintarBisa meniru kayak manusiaSelalu patuh kalau disuruhTetapi harus makan duluBermain bola makan duluBermain api makan duluMenghitung angka makan duluMau apa saja minta makan duluLumba-Lumba si hitam manisPaling pintar sesama ikanSuka menolong pada manusiaDi laut yang luas asalnyaHei si lumba-lumba!Si hitam dari Laut JawaSi hitam dari Selat SundaSi hitam dari Laut ChinaSi hitam dimana mana adaSi lumba-lumba bermain bolaSi lumba-lumba bermain apiSi lumba-lumba menghitung angkaItulah dia si lumba-lumba,1,0,0
89,Lirik Lagu Si Nyamuk Nakal - Trio Laris,Banyak nyamuk di rumahkuGara-gara akuMalas bersih-bersihBanyak semut di rumahkuGara-gara akuMalas bersih-bersihDi kamarkuBanyak nyamukDi kamarkuBanyak semutAduh mama aku jadi takutBanyak tikus di rumahkuGara-gara kamu malas bersih-bersihBanyak lalat di rumahkuGara-gara kamu malas bersih-berishNyamuk-nyamuk nakalSemut-semut nakalSukanya menggoda akuTikus-tikus nakalLalat-lalat nakalSukanya membikin kotor,1,0,0
90,Lirik Lagu Si Pussi - Bembi,"Dia merenung di sudut kamarnyaKarena dia kesepian tak ada kawan yang bisa temaniTuk ajak si pussi bermainDia bersedih karena bundanyaTelah lama meninggalkannyaDia berlari dan menariMelompat-lompat kegiranganDia bernyanyi, dia berdendangSeperti dulu bersama bundanya",1,0,0
91,Lirik Lagu Soleram - Lagu Anak Indonesia,Soleram soleramSoleram anak yang manisAnak manis janganlah dicium sayangKalau dicium merahlah pipinyaAnak manis janganlah dicium sayangKalau dicium marahlah pipinya,1,0,0
92,Lirik Lagu Surabaya - Joshua,Surabaya kalau di pagi hariLalu lalang mobil banyak sekaliAda motor juga ada pedatiBanyak juga yang berjalan kakiSurabaya oh..surabaya di pagi hariOrang tua anak-anak sibuk sendiriSurabaya kalau di malam hariLalu lalang mobil banyak sekaliAda motor juga ada pedatiBanyak juga yang berjalan kakiDisanalah-disanalah aku dilahirkanDisanalah-disanalah aku dibesarkanOleh mama papa ya...ya...ya...ya...,1,0,0
93,Lirik Lagu Taman Kanak-Kanak - Lagu Anak Indonesia,Taman yang paling indahHanya taman kamiTaman yang paling indahHanya taman kamiTempat bermainBerteman banyakItulah taman kamiTaman kanak-kanak,1,0,0
94,Lirik Lagu Tanganku Ada Dua - Tasya,"Tanganku ada duaYang kanan yang kiriTanganku untuk memegangAlhamdulillah, terima kasih AllahKakiku ada duaYang kanan yang kiriAku berjalan sendiriAlhamdulillah, Allahu RabbiMataku ada duaYang kanan yang kiriKulihat yang indah - indahAllahuakbar, Allah Maha BesarTelingaku ada duaYang kanan yang kiriKudengar yang baik - baikAlhamdulillah, terima kasih AllahMulutku ada satuKubuka kututupKuucapkan hanya yang benarAllahuakbar, Allah Yang BesarTanganku ada duaYang kanan yang kiriKakiku ada duaYang kanan yang kiriMataku ada duaYang kanan yang kiriTelingaku ada duaYang kanan yang kiriMulutku ada satuKubuka kututupTanganku ada duaYang kanan yang kiriKakiku ada duaYang kanan yang kiri",1,0,0
95,Lirik Lagu Tari Topeng - Lagu Anak Indonesia,Tari topeng bergembiraSiapa suka boleh cobaDiiringi lagu riangTepuk tangan sama-samaTari topeng bergembira,1,0,0
96,Lirik Lagu Tidurlah Tidur - Katon Bagaskara,Ohh...di kedalaman tidurmuKau tersenyum luguHmm...mendekap damai dan tak berdosaKu..belai gelombang rambutmuMenitipkan kasih sayangSemoga berlimpah ruah bahagiaKita reguk bersamaTidurlah tidur bidadari kecilkuSetelah lelah kau bermainMimpikan dirimu dalam istanaMenari (lincah dan bernyanyi merdu) penuh sukaDan kukecup lembut keningmuRasa haru luluh juaJangan dulu terjaga sampai pagi tibaMenjemput hariTidurlah tidur bintang kesayangankuBersinar menerangi sukmaEngkaulah juga yang jadi alasanHingga kupacu semangat hidup menyimpan harapanKelak satu saat nanti kau beranjak dewasaPilihlah jalan lurus nan murni tempatmu melangkahMenuju cita mengenggam asaKau tentukan warna tuk hidupmuSejak dari mula lebih baik kau jaga langkahBerbekal waspada,1,0,0
97,Lirik Lagu Topi Saya Bundar - Lagu Anak Indonesia,"Topi saya bundar.Bundar topi saya.Kalau tidak bundar,bukan topi saya",1,0,0
98,Lirik Lagu Tukang Kayu - Lagu Anak Indonesia,"Katakan padaku hei tukang kayuBagaimana caranyaMemotong kayuLihat, lihat anakkuBeginilah caranyaMemotong kayu",1,0,0
99,Lirik Lagu Tukang Pos - Lagu Anak Indonesia,Aku tukang posRajin sekaliSurat kubawa naik sepedaSiapa saja aku layaniTidak ku pilihMiskin dan kayaKring ... kring ... pos!,1,0,0
100,Lirik Lagu Ulang Tahun - Lagu Anak Indonesia,Panjang umurnya .. panjang umurnyaPanjang umurnya ... serta muliaSerta mulia ... serta muliaPanjang umurnya .. panjang umurnyaPanjang umurnya ... serta muliaSerta mulia ... serta muliaSelamat ulang tahun kami ucapkanSelamat panjang umur kita kan doakanSelamat sejahtera sehat sentosaSelamat panjang umur dan bahagiaSelamat ulang tahun kami ucapkanSelamat panjang umur kita kan doakanSelamat sejahtera sehat sentosaSelamat panjang umur dan bahagiaSelamat panjang umur dan bahagia,1,0,0
101,Lirik Lagu Ade Irma Suryani - Lagu Anak Indonesia,Akan kuingat selaluAde irma suryaniWaktu dipeluk dipangku ibuDengan segala kasihKini ia terbaring dipangkuan tuhanSenang dan bahagia hatinyaKini ia terlena tertidur terbaringNyenyak dipelukan tuhannya,1,0,0
102,Lirik Lagu Adik Jangan Cengeng - Joshua,Adikku sayang janganlah menangisMama pergi tidak lama lamaBeli susu untuk adikku sayangJosheph sayang ayolah bermain sama kak JoNonton tv saja film kartun ini asyik sekaliAdikku Josheph janganlah rewelNanti kak Jo bingung sendiriAdikku sayang minumlah susuNanti mama segera pulangAdikku jangan nakalAdikku jangan rewelAdikku jangan cengeng,1,0,0
103,Lirik Lagu Aku Anak Gembala - Tasya,"Aku adalah anak gembalaSelalu riang serta gembiraKarena aku senang bekerjaTak pernah malas ataupun lengahTralala la la la latralala la la la la la laSetiap hariku bawa ternak ke padang rumput,di kaki bukit rumputnya hijau,subur dan banyakTernakku makan tak pernah sedikit Tralala",1,0,0
104,Lirik Lagu Aku Anak Indonesia - Tasya,Aku anak indonesiaAnak yang merdekaSatu nusakuSatu bangsakuSatu bahasakuIndonesia...indonesiaAku bangga menjadi anak indonesiaPending di khatulistiwaTanahku indonesiaIbu pulaunyaRagam sukunyaSatu jiwa raganya,1,0,0
105,Lirik Lagu Aku Anak Raja - Lagu Sekolah Minggu,Aku anak RajaEngkau anak RajaKita semua anak RajaTangan di lambai-lambaiPinggul di goyang-goyangKaki di sentak-sentakPutar badan,1,0,0
106,Lirik Lagu Aku Seorang Kapiten - Lagu Anak Indones,Aku seorang KapitenMempunyai pedang panjangKalau berjalan prok-prok-prokAku seorang Kapiten,1,0,0
107,Lirik Lagu Ambilkan Bulan Bu - Tasya,"Ambilkan bulan bu,Ambilkan bulan BuYang selalu bersinar di langitDi langit bulan benderangCahayanya sampai ke bintangAmbilkan bulan BuUntuk menerangi,tidurku yang lelapDi malam gelap",1,0,0
108,Lirik Lagu Amrin Membolos - Lagu Anak Indonesia,Aku punya teman Amrin namanyaAnaknya periang suka tertawaPernah ia lupa masuk sekolahBerkeliling kota tidak mengenal lelahAmrin membolosKata Bu Guru jangan membolosMenyusahkan ibuIbu amat susah si Amrin lariPergi dengan Ayah untuk mencariAyah ke Polisi dan pusat PanduYang segera mencariAmrin pulang kembali,1,0,0
109,Lirik Lagu Anak Ajaib - Joshua,"Hai anak ajaib selalu jadi idolaHai, anak ajaib memang sungguh jeniusSaat orang butuh di tolong, kau bagai malaikatSaat orang sedang bersedihKau buatnya tertawa haHai, anak ajaib selalu jadi impianHai,anak ajaib selalu banyak temanSaat orang butuh di tolong, kau bagai malaikatSaat orang sedang bersedihKau buatnya tertawa haHai,anak ajaib selalu jadi idolaHai,anak ajaibMemang sungguh jenaka",1,0,0
110,Lirik Lagu Anak Mama - Joshua,Siapa pintar anak mamaSiapa pandai anak papaSiapa rajin anak mama papaSiapa malas bukan anak mamaAyo kawan bersama membaca dan menulis buku-buku pelajaranSekolah jangan malas membaca jangan malasMenulis kalau ingin jadi anak yang pintarKalau pintar mama sayangKalau pandai papa sayangKalau rajin ibu guru sayangSayang sayang sayangSemuanya sayang,1,0,0
111,Lirik Lagu Anak Monyet - Lagu Sekolah Minggu,Anak monyet di atas pohonAnak burung di dalam sangkarAnak cacing di dalam tanahAnak Tuhan di sekolah minggu,1,0,0
112,Lirik Lagu Anak Negeri - Katon Bagaskara,Menghirup bau rumputanDi tengah pegunungan hijauBatinku tersenyum mesra kepadamuDi pantai temui ombakSurya merah tenggelamDuhai pesona mewarna jiwa kepadamuTanahku alam persadaDimana tangisan pertamaMembelah keheningan jadi bahagiaKuterlahir tuk bermaknaMenatap ragam budayaSantun hati insan nan ramahSelalu dijunjung tinggiCitra hati bela bangsaTanahku bumi persadaDentuman di jantung berkataKubangga tegak dan membusungkan dadaAnak Negeri pertiwi,1,0,0
113,Lirik Lagu Anjing kecil - Lagu Anak Indonesia,Aku punya anjing kecilKuberi nama HellyDia senang bermain-mainSambil berlari-lariHelly Guk Guk GukKemari Guk Guk GukAyo lari-lariHelly  Guk  Guk  GukKemari Guk Guk GukAyo lari-lari,1,0,0
114,Lirik Lagu Awan - Lagu Anak Indonesia,Kulihat awanSeputih kapasArak berarak dilangit luasAndai kudapat kesana terbangAkan kuraih kubawa pulang,1,0,0
115,Lirik Lagu Bagi Dua - Christina,"Kusayang mamaKusayang papaDua-duanya sama nilainyaLa-la-la-la-la-la-laLa-la-la-la-la-la-laSayangku... bagi duaCintaku... bagi duaKasihku... bagi duaRinduku... bagi duaLima puluh tuk mamaLima puluh tuk papaDua-duanya samaSeratus bagi dua ya ya lima puluh, lima puluhSayangku...bagi duaGemesku...bagi duaKangenku..bagi duaSemua... bagi duaPipi... kananku, tuk dicium mamaPipi... kiriku, tuk dicium papaSeratus dibagi dualima puluh, lima puluhSayangku... bagi duaCintaku... bagi duaKasihku... bagi duaRinduku... bagi duaLima puluh tuk nenekLima puluh tuk kakekDua-duanya samaSeratus bagi dua ya ya lima puluh, lima puluh",1,0,0
116,Lirik Lagu Bagi Teman Kami - Joshua,Bagi teman kami yang sedang sakitKami mendoakan padamu TuhanBeri kesembuhan dengan rahmat-MuAgar esok hari dapat sekolah pulaBagi teman kami yang sedang sakitKami mendoakan padamu TuhanBeri kesembuhan dengan rahmat-MuAgar esok hari dapat sekolah pulaBeri kesembuhan dengan rahmat-MuAgar esok hari dapat sekolah pula,1,0,0
117,Lirik Lagu Balita - Fariz RM,Hari-hari semakin tinggiJauh beranjak pergiSeakan tak kuasaMenghadapi segalanyaSuasana berganti senduAlam pun nampak raguSementara kau lahirDalam kemelut ini Apa yang kan terjadi nantiTiada kau sadariDalam jiwa sucimuYang penuh bencanaHarus sanggupkahDirimu nantiMenghalau bencanaAtau warisan yang mulai ternoda diriSayup-sayup tangismu datangHanyut di malam sepiMengisi lembar usiaPolos pasrah dan hangatDalam tawa terungkap pulaKebebasan yang nyataTak perdulikan waktu atau batasan diriTak kan mungkinTerjawab juaApakah yang adaDalam akal pikiranmu saat iniOh... Adakah tindakan kitaKau rasakan bagaiKisah bunda menjelang tidur siang dan malamOh... Yang akan kembali lagiWalau mungkin bukan milik kita pula dan jadi ceritaOh... Padamu tumpuan bangsaDi kemudian hariUntuk melanjutkan cita-cita kitaApapun nanti tantangan ituMenjadi bekal kehidupanMaha takdir lingkungan palsuOh... TuhankuBiarkan dia tumbuh dan dewasaUntuk menghapuskan tanda tanyaKita semua,1,0,0
118,Lirik Lagu Balonku - Lagu Anak Indonesia,"Balonku ada limaRupa-rupa warnanyaHijau, kuning, kelabuMerah muda dan biruMeletus balon hijau DorHatiku sangat kacauBalonku tinggal empatKupegang erat-erat",1,0,0
119,Lirik Lagu Bangun Pagi - Lagu Anak Indonesia,"Satu dua, tiga empatLima Enam, tujuh delapanSiapa rajin ke sekolahCari ilmu sampai dapatSungguh senangAmat senangBangun pagi pagiSungguh senang",1,0,0
120,Lirik Lagu Bangun Tidur - Lagu Anak Indonesia,Bangun tidur ku terus mandiTidak lupa menggosok gigiHabis mandi ku tolong ibuMembersihkan tempat tidurku,1,0,0
121,Lirik Lagu Bebek Bebekku - Vien Is Haryanto,Bebek-bebekku mari kemariIkutlah aku ke kebun bibiDisana banyak kesukaanmuCacing yang gemukOh.. ayo diserbuBerebut.. berebut.. Sungguh ramainyaKwek kwek kwekKwek kwek kwek Bersuka ria,1,0,0
122,Lirik Lagu Berenang - Joshua,Bur cebar-cebur hobiku renangBur cebar-cebur renang di kolamAku bisa gaya kodokJuga gaya punggungYang nggak bisa eh..gaya botolNak enak-enak berenang rame-rameSik asyik-asyik memang asyikNak enak-enak berenang rame-rame biar badan tetap sehatBur cebar-ceburCebar-cebur,1,0,0
123,Lirik Lagu Bermain - Lagu Anak Indonesia,"Petik rambutan bungkus di kainBelilah kain buatan BangkaAyolah kawan kita bermainKita bermain bersama-samaAyo ayo ayo, lari lari lariAyo lari jangan berhentiAyo ayo ayo, lari lari lariAyo lari jangan berhentiHelly guk guk guk",1,0,0
124,Lirik Lagu Bintang Kecil - Lagu Anak Indonesia,"Bintang kecil, di langit yang tinggiAmat banyak, menghias angkasaAku ingin, terbang dan menariJauh tinggi ke tempat kau berada",1,0,0
125,Lirik Lagu Bintang Kejora - Lagu Anak Indonesia,Ku pandang langit penuh bintang bertaburanBerkelap kelip seumpama bintang berlianTampak sebuah lebih terang cahayanyaItulah bintangkuBintang Kejora yang indah selalu,1,0,0
126,Lirik Lagu Bunda Piara - Lagu Anak Indonesia,Bila kuingat lelahAyah bundaBunda piara piara akan dakuSehingga aku besarlahWaktuku kecil hidupkuAmatelah senangSenang dipangku dipangku dipeluknyaSerta dicium dicium dimanjakanNamanya kesayangan,1,0,0
127,Lirik Lagu Bunga Hiasan - Lagu Anak Indonesia,Bunga-bunga di dalam tamanBeraneka warna untuk hiasanKupetik bunga untuk kenanganUntuk ibu dan handai taulan,1,0,0
128,Lirik Lagu Bungaku - Lagu Anak Indonesia,Waktu menyingsing fajarPagi sunyi senyapMatahari bersinarMengganti malam gelapNampak sekuntum bungaDi muka rumahkuKepala Mas JuitaDaunnya beledu,1,0,0
129,Lirik Lagu Burung Hantu - Lagu Anak Indonesia,"Matahari terbenam, hari mulai malamTerdengar burung hantu, suaranya merduKukuk, kukuk, kukuk kukuk kukukKukuk, kukuk, kukuk kukuk kukuk",1,0,0
130,Lirik Lagu Burung Kakaktua - Lagu Anak Indonesia,Burung kakaktuaHinggap di jendelaNenek sudah tuaGiginya tinggal duaTrek-jing... trek-jingTrek-jing tra-la-laTrek-jing... trek-jingTrek-jing tra-la-laTrek-jing... trek-jingTrek-jing tra-la-laBurung kakaktua,1,0,0
131,Lirik Lagu Burung Kecilku - Christina,Burung kecilkuJangan kau bersedihAyo nyanyikanLagu yang merduLagu yang selaluEngkau dendangkanDi pucuk pohon yang rindangSaat terbit sang matahariBurung kecilkuAndaikan tak bahagiaHidup terkurungDi sangkar yang indahKurela melepasmuKe alam luasWalau berat hatikuKarena ku menyayangimuTerbang... terbanglah jauhNikmati kebebasanmuTerbang... kejarlah temanmuBermain di langit biruTerbang... kepakkan sayapmuKembali ke alam bebasTerbang... bersama temanmuCeriakan... alam negeriku,1,0,0
132,Lirik Lagu Burung Kutilang - Lagu Anak Indonesia,"Di pucuk pohon cempakaBurung kutilang berbunyiBersiul, siul sepanjang hariDengan tak jemu jemuMengangguk angguk sambil berseru trilili lili lililiSambil berlompat lompatanParuhnya selalu terbuka di geleng gelengkan kepalanyaMenentang langit biru tandanya ia suka berseru trilili lili lililiAku hendak ke pekan mau beli ikanKu masak dengan santan untuk ayah makanIni ikan tengiri siapa yang punyaAku hendak memberi murahkan harganyaIni uang setali jangan ikat lagiHari sudah tinggiBunga di dalam taman ku merah putih kuning ungu setiap hari ku .........",1,0,0
133,Lirik Lagu Burung Unta - Lagu Anak Indonesia,Ada sebangsa burungYang tidak bisa terbangTubuhnya sangat jangkungSeperti naik engrangPanjanglah kakinyaPanjanglah lehernyaDatang dari AfrikaItulah burung unta,1,0,0
134,Lirik Lagu Cibang Cibung - Joshua,"Cibang-cibung cibang-cibungCebar-cebur cebar-ceburBiar cakap biar bersih biar aksiAku mau mandiCibang-cibung cibang-cibungCebar-cebur cebar-ceburPakai shampo pakai sabunPakai bedak ah...ku jadi wangiMama mana bajunyaMana celana akuSekarang aku telah rapihSekarang aku mau aksiJangan lupa sisir rambut, pakai dasi topi juga boleh",1,0,0
135,Lirik Lagu Cicak Cicak Di Dinding - Lagu Anak Indo,Cicak-cicak di dindingDiam diam merayapDatang seekor nyamukHap... lalu ditangkap,1,0,0
136,Lirik Lagu Cit Cit Cuit - Joshua,"Cit..cit cuit..cit..cit..cuitBurung bernyanyi tok..tok..tokPeto..tok..tok..tok..petok ayamBertelur..wek..wek..wek..kowekWek..wek..wwek..kowek bebekBerenang sapi berendamKambingpun ikut senangAyo hai kawan jagalahSatwa macan, kijang, gajahJuga harus dijaga janganDitembak jangan diburuLindungilah semua satwaCiptaan Tuhan",1,0,0
